com.badlogic.gdx.graphics.g3d.particles.renderers.PointSpriteRenderer$*$allocateChannels()$*$scaleChannel$*$com.badlogic.gdx.graphics.g3d.particles.renderers.PointSpriteControllerRenderData
com.badlogic.gdx.graphics.g3d.particles.renderers.PointSpriteRenderer$*$allocateChannels()$*$renderData$*$com.badlogic.gdx.graphics.g3d.particles.renderers.ParticleControllerRenderer
com.badlogic.gdx.graphics.g3d.particles.renderers.PointSpriteRenderer$*$allocateChannels()$*$Scale$*$com.badlogic.gdx.graphics.g3d.particles.ParticleChannels
com.badlogic.gdx.graphics.g3d.particles.renderers.PointSpriteRenderer$*$allocateChannels()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.renderers.PointSpriteRenderer$*$allocateChannels()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.renderers.PointSpriteRenderer$*$allocateChannels()$*$rotationChannel$*$com.badlogic.gdx.graphics.g3d.particles.renderers.PointSpriteControllerRenderData
com.badlogic.gdx.graphics.g3d.particles.renderers.PointSpriteRenderer$*$allocateChannels()$*$renderData$*$com.badlogic.gdx.graphics.g3d.particles.renderers.ParticleControllerRenderer
com.badlogic.gdx.graphics.g3d.particles.renderers.PointSpriteRenderer$*$allocateChannels()$*$Rotation2D$*$com.badlogic.gdx.graphics.g3d.particles.ParticleChannels
com.badlogic.gdx.graphics.g3d.particles.renderers.PointSpriteRenderer$*$allocateChannels()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.renderers.PointSpriteRenderer$*$allocateChannels()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.renderers.PointSpriteRenderer$*$copy()$*$batch$*$com.badlogic.gdx.graphics.g3d.particles.renderers.ParticleControllerRenderer
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$positionChannel$*$com.badlogic.gdx.graphics.g3d.particles.renderers.ParticleControllerRenderData
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$renderData$*$com.badlogic.gdx.graphics.g3d.particles.renderers.ParticleControllerRenderer
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$Position$*$com.badlogic.gdx.graphics.g3d.particles.ParticleChannels
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$regionChannel$*$com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardControllerRenderData
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$renderData$*$com.badlogic.gdx.graphics.g3d.particles.renderers.ParticleControllerRenderer
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$TextureRegion$*$com.badlogic.gdx.graphics.g3d.particles.ParticleChannels
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$colorChannel$*$com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardControllerRenderData
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$renderData$*$com.badlogic.gdx.graphics.g3d.particles.renderers.ParticleControllerRenderer
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$Color$*$com.badlogic.gdx.graphics.g3d.particles.ParticleChannels
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$scaleChannel$*$com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardControllerRenderData
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$renderData$*$com.badlogic.gdx.graphics.g3d.particles.renderers.ParticleControllerRenderer
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$Scale$*$com.badlogic.gdx.graphics.g3d.particles.ParticleChannels
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$rotationChannel$*$com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardControllerRenderData
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$renderData$*$com.badlogic.gdx.graphics.g3d.particles.renderers.ParticleControllerRenderer
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$Rotation2D$*$com.badlogic.gdx.graphics.g3d.particles.ParticleChannels
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$allocateChannels()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer$*$copy()$*$batch$*$com.badlogic.gdx.graphics.g3d.particles.renderers.ParticleControllerRenderer
com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader$*$getDependencies(java.lang.String,com.badlogic.gdx.files.FileHandle,com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectLoadParameter)$*$class$*$com.badlogic.gdx.graphics.g3d.particles.ResourceData
com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader$*$getDependencies(java.lang.String,com.badlogic.gdx.files.FileHandle,com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectLoadParameter)$*$key$*$com.badlogic.gdx.utils.ObjectMap.Entry
com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader$*$getDependencies(java.lang.String,com.badlogic.gdx.files.FileHandle,com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectLoadParameter)$*$filename$*$com.badlogic.gdx.graphics.g3d.particles.ResourceData.AssetData
com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader$*$getDependencies(java.lang.String,com.badlogic.gdx.files.FileHandle,com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectLoadParameter)$*$filename$*$com.badlogic.gdx.graphics.g3d.particles.ResourceData.AssetData
com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader$*$getDependencies(java.lang.String,com.badlogic.gdx.files.FileHandle,com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectLoadParameter)$*$filename$*$com.badlogic.gdx.graphics.g3d.particles.ResourceData.AssetData
com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader$*$getDependencies(java.lang.String,com.badlogic.gdx.files.FileHandle,com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectLoadParameter)$*$files$*$com.badlogic.gdx.Gdx
com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader$*$getDependencies(java.lang.String,com.badlogic.gdx.files.FileHandle,com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectLoadParameter)$*$filename$*$com.badlogic.gdx.graphics.g3d.particles.ResourceData.AssetData
com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader$*$getDependencies(java.lang.String,com.badlogic.gdx.files.FileHandle,com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectLoadParameter)$*$type$*$com.badlogic.gdx.graphics.g3d.particles.ResourceData.AssetData
com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader$*$getDependencies(java.lang.String,com.badlogic.gdx.files.FileHandle,com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectLoadParameter)$*$filename$*$com.badlogic.gdx.graphics.g3d.particles.ResourceData.AssetData
com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader$*$getDependencies(java.lang.String,com.badlogic.gdx.files.FileHandle,com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectLoadParameter)$*$type$*$com.badlogic.gdx.graphics.g3d.particles.ResourceData.AssetData
com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader$*$save(com.badlogic.gdx.graphics.g3d.particles.ParticleEffect,com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectSaveParameter)$*$manager$*$com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectSaveParameter
com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader$*$save(com.badlogic.gdx.graphics.g3d.particles.ParticleEffect,com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectSaveParameter)$*$batches$*$com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectSaveParameter
com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader$*$save(com.badlogic.gdx.graphics.g3d.particles.ParticleEffect,com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectSaveParameter)$*$renderer$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader$*$save(com.badlogic.gdx.graphics.g3d.particles.ParticleEffect,com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectSaveParameter)$*$manager$*$com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectSaveParameter
com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader$*$save(com.badlogic.gdx.graphics.g3d.particles.ParticleEffect,com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectSaveParameter)$*$file$*$com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectSaveParameter
com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader$*$loadSync(com.badlogic.gdx.assets.AssetManager,java.lang.String,com.badlogic.gdx.files.FileHandle,com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectLoadParameter)$*$key$*$com.badlogic.gdx.utils.ObjectMap.Entry
com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader$*$loadSync(com.badlogic.gdx.assets.AssetManager,java.lang.String,com.badlogic.gdx.files.FileHandle,com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectLoadParameter)$*$resource$*$com.badlogic.gdx.graphics.g3d.particles.ResourceData
com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader$*$loadSync(com.badlogic.gdx.assets.AssetManager,java.lang.String,com.badlogic.gdx.files.FileHandle,com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectLoadParameter)$*$batches$*$com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectLoadParameter
com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader$*$loadSync(com.badlogic.gdx.assets.AssetManager,java.lang.String,com.badlogic.gdx.files.FileHandle,com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectLoadParameter)$*$batches$*$com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectLoadParameter
com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader$*$loadSync(com.badlogic.gdx.assets.AssetManager,java.lang.String,com.badlogic.gdx.files.FileHandle,com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectLoadParameter)$*$resource$*$com.badlogic.gdx.graphics.g3d.particles.ResourceData
com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader$*$loadSync(com.badlogic.gdx.assets.AssetManager,java.lang.String,com.badlogic.gdx.files.FileHandle,com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader.ParticleEffectLoadParameter)$*$resource$*$com.badlogic.gdx.graphics.g3d.particles.ResourceData
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$RegularEmitter()$*$Enabled$*$com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter.EmissionMode
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$allocateChannels()$*$Life$*$com.badlogic.gdx.graphics.g3d.particles.ParticleChannels
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$allocateChannels()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$allocateChannels()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$activateParticles(int,int)$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$activateParticles(int,int)$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$activateParticles(int,int)$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$data$*$com.badlogic.gdx.graphics.g3d.particles.ParallelArray.FloatChannel
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$update()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$addParticles(int)$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$addParticles(int)$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$addParticles(int)$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$addParticles(int)$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$addParticles(int)$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$addParticles(int)$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$addParticles(int)$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$isComplete()$*$particles$*$com.badlogic.gdx.graphics.g3d.particles.ParticleController
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$isComplete()$*$controller$*$com.badlogic.gdx.graphics.g3d.particles.ParticleControllerComponent
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$read(com.badlogic.gdx.utils.Json,com.badlogic.gdx.utils.JsonValue)$*$class$*$null
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$read(com.badlogic.gdx.utils.Json,com.badlogic.gdx.utils.JsonValue)$*$class$*$com.badlogic.gdx.graphics.g3d.particles.values.ScaledNumericValue
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$read(com.badlogic.gdx.utils.Json,com.badlogic.gdx.utils.JsonValue)$*$class$*$com.badlogic.gdx.graphics.g3d.particles.values.RangedNumericValue
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$read(com.badlogic.gdx.utils.Json,com.badlogic.gdx.utils.JsonValue)$*$class$*$com.badlogic.gdx.graphics.g3d.particles.values.RangedNumericValue
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$read(com.badlogic.gdx.utils.Json,com.badlogic.gdx.utils.JsonValue)$*$class$*$com.badlogic.gdx.graphics.g3d.particles.values.ScaledNumericValue
com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter$*$read(com.badlogic.gdx.utils.Json,com.badlogic.gdx.utils.JsonValue)$*$class$*$com.badlogic.gdx.graphics.g3d.particles.values.ScaledNumericValue
com.badlogic.gdx.graphics.g3d.ModelBatch.RenderablePool$*$obtain()$*$environment$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelBatch.RenderablePool$*$obtain()$*$material$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelBatch.RenderablePool$*$obtain()$*$meshPart$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelBatch.RenderablePool$*$obtain()$*$shader$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelBatch.RenderablePool$*$obtain()$*$userData$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelBatch$*$render(com.badlogic.gdx.graphics.g3d.Renderable)$*$shader$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelBatch$*$render(com.badlogic.gdx.graphics.g3d.RenderableProvider)$*$shader$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelBatch$*$render(com.badlogic.gdx.graphics.g3d.RenderableProvider,com.badlogic.gdx.graphics.g3d.Environment)$*$environment$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelBatch$*$render(com.badlogic.gdx.graphics.g3d.RenderableProvider,com.badlogic.gdx.graphics.g3d.Environment)$*$shader$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelBatch$*$render(com.badlogic.gdx.graphics.g3d.RenderableProvider,com.badlogic.gdx.graphics.g3d.Shader)$*$shader$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelBatch$*$render(com.badlogic.gdx.graphics.g3d.RenderableProvider,com.badlogic.gdx.graphics.g3d.Shader)$*$shader$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelBatch$*$render(com.badlogic.gdx.graphics.g3d.RenderableProvider,com.badlogic.gdx.graphics.g3d.Environment,com.badlogic.gdx.graphics.g3d.Shader)$*$environment$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelBatch$*$render(com.badlogic.gdx.graphics.g3d.RenderableProvider,com.badlogic.gdx.graphics.g3d.Environment,com.badlogic.gdx.graphics.g3d.Shader)$*$shader$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelBatch$*$render(com.badlogic.gdx.graphics.g3d.RenderableProvider,com.badlogic.gdx.graphics.g3d.Environment,com.badlogic.gdx.graphics.g3d.Shader)$*$shader$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelCache.Sorter$*$compare(com.badlogic.gdx.graphics.g3d.Renderable,com.badlogic.gdx.graphics.g3d.Renderable)$*$mesh$*$com.badlogic.gdx.graphics.g3d.model.MeshPart
com.badlogic.gdx.graphics.g3d.ModelCache.Sorter$*$compare(com.badlogic.gdx.graphics.g3d.Renderable,com.badlogic.gdx.graphics.g3d.Renderable)$*$meshPart$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelCache.Sorter$*$compare(com.badlogic.gdx.graphics.g3d.Renderable,com.badlogic.gdx.graphics.g3d.Renderable)$*$mesh$*$com.badlogic.gdx.graphics.g3d.model.MeshPart
com.badlogic.gdx.graphics.g3d.ModelCache.Sorter$*$compare(com.badlogic.gdx.graphics.g3d.Renderable,com.badlogic.gdx.graphics.g3d.Renderable)$*$meshPart$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelCache.Sorter$*$compare(com.badlogic.gdx.graphics.g3d.Renderable,com.badlogic.gdx.graphics.g3d.Renderable)$*$material$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelCache.Sorter$*$compare(com.badlogic.gdx.graphics.g3d.Renderable,com.badlogic.gdx.graphics.g3d.Renderable)$*$material$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelCache.Sorter$*$compare(com.badlogic.gdx.graphics.g3d.Renderable,com.badlogic.gdx.graphics.g3d.Renderable)$*$meshPart$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelCache.Sorter$*$compare(com.badlogic.gdx.graphics.g3d.Renderable,com.badlogic.gdx.graphics.g3d.Renderable)$*$meshPart$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelCache$*$obtainRenderable(com.badlogic.gdx.graphics.g3d.Material,int)$*$bones$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelCache$*$obtainRenderable(com.badlogic.gdx.graphics.g3d.Material,int)$*$environment$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelCache$*$obtainRenderable(com.badlogic.gdx.graphics.g3d.Material,int)$*$material$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelCache$*$obtainRenderable(com.badlogic.gdx.graphics.g3d.Material,int)$*$mesh$*$com.badlogic.gdx.graphics.g3d.model.MeshPart
com.badlogic.gdx.graphics.g3d.ModelCache$*$obtainRenderable(com.badlogic.gdx.graphics.g3d.Material,int)$*$meshPart$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelCache$*$obtainRenderable(com.badlogic.gdx.graphics.g3d.Material,int)$*$meshPart$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelCache$*$obtainRenderable(com.badlogic.gdx.graphics.g3d.Material,int)$*$meshPart$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelCache$*$obtainRenderable(com.badlogic.gdx.graphics.g3d.Material,int)$*$meshPart$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelCache$*$obtainRenderable(com.badlogic.gdx.graphics.g3d.Material,int)$*$center$*$com.badlogic.gdx.graphics.g3d.model.MeshPart
com.badlogic.gdx.graphics.g3d.ModelCache$*$obtainRenderable(com.badlogic.gdx.graphics.g3d.Material,int)$*$meshPart$*$com.badlogic.gdx.graphics.g3d.Renderable
com.badlogic.gdx.graphics.g3d.ModelCache$*$obtainRenderable(com.badlogic.gdx.graphics.g3d.Material,int)$*$halfExtents$*$com.badlogic.gdx.graphics.g3d.model.MeshPart
com.badlogic.gdx.graphics.g3d.ModelCache$*$obtainRenderable(com.badlogic.gdx.graphics.g3d.Material,int)$*$meshPart$*$com.badlogic.gdx.graphics.g3d.Renderable
